,beta0,beta1,beta2,beta3,tau1,tau2
2024-11-08,1.2964479682178172,58.668794343170724,148.34930938594374,85.51886519690309,0.013206198944868573,0.013062745221150848
2024-11-11,1.289818753241482,61.4005533777453,155.70321871215575,87.7925024071053,0.012726465798826326,0.012578898925762515
2024-11-12,1.2919771450457855,59.03491091359498,147.7700259207248,85.84570936017587,0.013305309601944443,0.013038200497949915
2024-11-13,1.305005672742258,63.93097305777975,157.91864143684978,91.91722963833429,0.012391955852404294,0.012245754213678626
2024-11-14,1.3046562983405723,62.27940590988462,150.95027383315087,89.23060924009687,0.01290368236685588,0.01263746894073826
2024-11-15,1.3030277031791644,64.5149823774139,158.1265186839795,92.05423157453596,0.01241682299229546,0.012162371507686407
2024-11-18,1.2988777369640967,67.66386646379014,166.89650845043587,98.62526768649388,0.011751052486252135,0.011594309987859082
2024-11-19,1.292560890304804,68.91763018841488,170.53290916784107,99.88449840080574,0.011589160204229476,0.011334420478082325
2024-11-20,1.297565857191215,67.60444459274677,165.77441514567604,98.17175852617116,0.0118647338628659,0.011622197282410774
2024-11-21,1.2939029616451374,106.52856056403672,274.91821769581446,4.909658639592804,0.010266738746424513,-5.275990855299617e-05
2024-11-22,1.2889191426171704,71.28062319769353,176.30649247187705,104.66764789871804,0.011204574126141852,0.01097617381678093
2024-11-25,1.2801872068326998,75.13067938064293,187.34937291895776,110.76836181704512,0.01062909126297352,0.010397455785034163
